"Species","x","y","bio1","bio3","bio7","bio8","bio9","bio14","bio15","bio18"
"Reynoutria_japonica",-2.6043062651,41.6873605844,10.7273197174072,37.8859329223633,26.9322071075439,7.14566564559937,18.433723449707,18.2896938323975,27.8490104675293,88.666259765625
"Reynoutria_japonica",-2.6043062651,43.1456939119,14.2209005355835,37.2999076843262,20.8752670288086,9.08190441131592,20.410436630249,47.4838600158691,27.4477615356445,169.142684936523
"Reynoutria_japonica",-2.6043062651,57.1456938559,8.1263952255249,28.3499279022217,13.9233503341675,6.43724536895752,5.00689268112183,56.6069641113281,20.0943737030029,246.003112792969
"Reynoutria_japonica",-2.6459729316,48.1456938919,11.6911115646362,33.9130249023438,16.8191242218018,7.82016944885254,16.8503570556641,42.813835144043,31.2914772033691,167.135345458984
"Reynoutria_japonica",-2.6459729316,48.4373605574,11.8781824111938,30.0007095336914,15.1329126358032,8.29625129699707,16.8463821411133,39.5206604003906,27.9280376434326,146.481597900391
"Reynoutria_japonica",-2.6459729316,53.6456938699,9.90098476409912,33.1024894714355,16.5195560455322,7.90187454223633,6.46494770050049,60.1280937194824,22.2885913848877,280.862762451172
"Reynoutria_japonica",-2.6876395981,48.1873605584,11.3448104858398,33.4565124511719,16.5181846618652,9.67383003234863,16.4666442871094,45.4519538879395,33.0533409118652,176.459106445312
"Reynoutria_japonica",-2.6876395981,53.6040272034,9.85317802429199,33.1224517822266,16.5294208526611,7.85405349731445,6.41936016082764,57.715202331543,21.3558082580566,265.502777099609
"Reynoutria_japonica",-2.7293062646,40.6456939219,13.0759248733521,35.1848030090332,29.8937034606934,8.83368587493896,21.9299163818359,12.448094367981,36.497673034668,61.4285202026367
"Reynoutria_japonica",-2.7709729311,40.4373605894,14.1202020645142,34.6889419555664,30.5053939819336,9.72372055053711,23.1994686126709,9.85910606384277,39.8566055297852,56.291389465332
"Reynoutria_japonica",-2.7709729311,54.5206938664,8.02798557281494,31.0168151855469,15.4191427230835,4.25033903121948,6.69994688034058,79.0781173706055,25.6877040863037,287.964233398438
"Reynoutria_japonica",-2.7709729311,56.5623605249,8.84056663513184,30.9610137939453,15.4071912765503,12.2184171676636,5.66589307785034,47.5731773376465,17.7219333648682,221.979858398438
"Reynoutria_japonica",-2.8126395976,41.8540272504,10.2524662017822,38.405029296875,26.5034065246582,3.92620539665222,17.7667369842529,17.5958595275879,30.5273380279541,90.2075271606445
"Reynoutria_japonica",-2.8126395976,42.5623605809,13.2772493362427,40.0400657653809,24.4102020263672,7.40162515640259,20.0405807495117,20.730447769165,34.1965446472168,92.104850769043
