"x","y"
12.30563,58.29648
14.1346,55.63349
11.89222,57.6698
14.15105,57.76481
12.14812,57.60709
15.61722,57.93152
14.12122,47.50558
13.20861,47.63472
-6.921935,55.051842
-6.107499,54.501934
-7.40808,54.860513
-7.417155,54.88994
-7.630292,54.417367
-7.624131,54.417348
-7.685234,54.484
-6.48447,54.20148
-6.975811,54.409995
-7.511299,54.708002
-7.451598,54.763441
-7.249172,54.767971
-7.63955,54.415598
-6.563588,54.658248
-7.261918,54.998524
-6.666717,54.683684
-6.938268,55.025935
-8.090852,54.415205
-6.670546,55.133959
-6.667433,54.684536
-6.044206,54.733543
-6.267163,54.349567
-6.934515,54.93158
-7.61592,54.649162
-7.425355,54.861234
-6.682487,54.764
-7.269724,54.597191
-7.721993,54.523617
-6.312867,55.097926
-7.566988,54.43153
-6.538702,54.340781
-6.832884,54.507521
-5.998331,54.750431
-7.366995,54.908552
-6.276843,54.439778
-7.362191,54.916612
14.33189,56.38793
12.96231,56.697
13.44332,56.17114
12.90509,56.71904
13.88824,56.00008
14.13083,56.50483
17.806,59.45141
16.28028,59.71612
13.68738,55.68595
13.78039,56.55189
12.96946,55.84821
13.46527,55.83645
11.315718,59.643408
10.889863,59.306439
12.316972,64.466206
11.014899,59.456221
6.948208,61.949178
9.264954,59.286395
7.65556,58.048092
12.348098,64.764089
18.44872,57.50538
14.2296,56.15942
11.120371,63.464426
11.124728,60.212547
9.071206,58.679236
10.985102,59.2408
10.73979,60.735002
15.70597,59.18472
16.3248,56.76214
13.497,56.16227
10.973712,59.33493
6.669668,58.349666
5.062312,60.24465
8.747453,58.467896
14.28638,58.31373
13.31292,55.50869
3.21542,49.04257
2.77824,48.94309
11.32993,58.72886
15.94334,57.80555
18.09805,59.09379
15.13168,59.2919
6.120339,61.919521
12.328066,64.621862
10.288612,59.83013
10.811018,59.721743
10.29711,59.875332
7.396494,58.048506
7.297976,58.083914
15.19934,59.59115
13.63149,55.63287
12.34356,58.7056
11.033396,59.344752
10.883269,59.217412
11.284358,60.285694
7.92253,58.218541
11.000913,59.241438
7.89258,58.233309
8.620054,58.50325
13.07024,55.50898
16.31624,59.45785
14.44921,59.34678
12.10499,58.03826
-2.701234,53.341134
-2.092111,53.24094
-2.177411,53.214776
-2.45278,53.3519
-3.044257,53.270694
-2.955144,53.241867
-2.824011,53.142716
-2.338485,53.131729
-2.370472,53.317577
-2.386053,53.102819
-2.651099,53.246388
-2.706734,53.311312
-2.443996,53.072953
6.781553,62.409823
8.371697,58.252798
10.367906,60.65457
10.37273,59.361232
9.680497,59.401248
8.410612,58.256853
11.317407,60.853833
12.494146,64.561013
8.448826,58.748115
13.04624,55.62109
17.58543,59.9594
6.302436,61.942578
11.043789,59.225599
7.508083,58.22507
11.127863,59.31091
10.849762,59.69782
8.864198,59.436425
12.107646,64.551558
12.353569,64.72712
5.457544,60.307687
7.545327,58.040666
12.424185,64.863487
11.119697,59.267399
10.72637,59.643317
15.68041,58.13999
14.68857,58.38333
16.41795,56.40157
14.06931,56.49269
13.79155,56.19438
14.5904,57.1582
13.67682,55.5582
15.82831,56.20075
5.13907,46.3502
14.59678,56.36573
-2.746095,54.339137
-4.218124,50.607216
-0.184316,51.636609
-1.636096,53.291433
-2.60105,51.989776
-0.31122,51.530057
-4.526545,50.535181
-0.188999,51.585785
-2.17898,53.611088
-2.052421,53.412972
-2.104783,52.643099
-2.409139,50.778609
0.300287,51.870379
-1.890276,55.316035
0.040869,51.598739
-0.893974,51.041431
-1.341201,54.185972
-0.263201,51.601501
-1.565591,53.746957
-5.542964,50.141004
-1.2313,54.002995
0.168966,51.831454
-2.455318,50.73307
-1.940165,52.520824
-1.558729,54.597416
-2.834159,50.962194
-1.600198,54.859071
0.446298,51.120304
-2.378688,51.217823
-2.722965,53.685519
-1.33986,53.288247
-2.261922,53.809653
1.11852,51.296975
-4.13214,50.51916
-1.182348,52.965502
-2.800571,54.636785
-1.877293,50.815359
0.873817,52.891038
-2.657713,53.706478
-5.028836,50.430626
0.03242,50.986461
-1.459758,51.144715
-2.491304,53.945549
-1.71337,53.340722
-1.855022,52.897506
-3.525089,54.507628
-1.736931,54.920255
-2.677422,53.655513
-1.354721,54.260452
-4.207665,50.532008
-2.522015,53.92694
-0.305053,51.584677
0.114397,51.391447
-2.316183,52.943917
-1.794771,53.706654
-1.634388,54.718001
-1.135413,54.39515
-0.808763,50.995145
-1.70898,50.844296
-1.539767,52.252389
-4.558335,50.470624
-2.025846,52.513114
-2.240826,53.334044
-2.772794,53.586946
-1.373574,53.973127
-1.110997,53.964461
-0.022392,51.665799
-1.277581,53.004567
-1.429517,53.992693
-0.385039,51.599976
-1.556945,51.614598
-0.769905,51.173802
-2.451876,53.831459
-4.565831,50.507535
0.393873,51.100803
-4.917829,50.267095
-2.626972,53.745913
-1.979415,53.466715
-3.894129,50.671307
0.972407,52.737317
-2.626562,53.994074
0.183782,51.116248
-2.286576,53.339957
-2.183649,55.680799
-3.497041,50.909604
-0.95606,51.156448
-3.525068,51.009782
-2.746298,54.076608
-2.026129,53.955836
-1.647461,54.212996
-2.147894,55.725485
-1.697959,52.53456
-4.875629,50.358551
-0.165453,51.388123
-2.534585,50.753111
-2.225942,53.330649
-2.157414,52.467217
-1.649319,53.574315
-3.168336,54.616755
-1.814234,52.488789
-1.628657,53.529734
-1.59207,53.781114
1.274272,51.145246
-1.372136,51.425976
0.09415,52.152428
-0.993491,51.5735
-0.375214,51.06654
-2.345251,53.793461
0.479528,51.736743
0.162121,51.875499
-5.210556,50.10229
-1.769431,54.25883
-0.904828,53.321237
-2.449309,53.394708
-1.613402,53.525083
0.072757,51.836301
-2.229099,50.808472
0.077251,50.964241
-1.184997,53.148283
-1.310945,51.775616
-2.955504,53.645679
-0.365835,51.428812
-1.293204,54.064681
0.134157,51.795438
1.506265,52.270326
-2.604286,54.102005
-2.251669,53.262858
-3.410274,54.671698
-2.077718,53.606109
-3.535886,54.464394
-1.696495,53.339862
-1.750657,53.359529
-3.812959,50.411733
-3.715102,50.459796
-2.686918,54.663662
-2.192878,53.850778
-2.453193,51.867137
-4.1486,50.49299
0.212281,51.47859
-1.950541,53.815916
-0.686299,54.447121
-3.277493,54.541955
-3.299149,54.68822
-2.051147,51.548131
-1.5419,54.797667
-1.502808,54.019424
-0.229465,51.792943
-0.142602,51.62691
-1.414814,54.250172
-1.83441,54.976887
-3.147122,54.578312
-1.217691,53.13295
-2.869231,54.896068
-2.105742,52.532353
-3.911701,50.594501
-1.788011,53.610675
-1.344777,53.906813
-0.807641,54.094868
-2.522324,52.637543
-0.294345,51.548759
-1.141162,51.08722
-2.976136,51.037295
-1.39681,54.09432
-0.059655,51.829793
-1.411913,52.901129
-2.97562,54.846425
-1.330741,53.540294
-2.831603,54.430806
-0.407789,51.52745
-2.749621,53.953885
-2.170649,52.914775
-3.165627,54.816971
-1.966433,53.443755
-1.67516,52.547589
-1.660449,52.785362
-0.377827,51.370852
1.109918,52.720289
-1.082331,53.937812
-1.947384,53.838465
-4.702629,50.529425
-2.818361,54.616931
-2.02057,53.564167
-2.459534,53.196196
-1.400605,53.181536
-1.564811,54.364819
-1.415747,53.228921
-4.38971,50.37509
-1.783513,55.280893
-1.496532,53.649578
-0.607857,51.49043
-1.875376,53.160659
1.217613,52.672878
1.469104,52.539311
-1.783865,50.895356
-2.225548,52.129082
-0.64933,51.419104
0.183065,51.312658
-0.491085,52.747765
-0.046947,51.672172
-1.569164,52.352472
-1.775575,54.093644
-3.835595,50.415821
-0.852173,53.062468
-3.614241,50.550826
-1.612404,54.370687
1.095895,51.093593
-1.5664,54.485665
-4.557607,50.457148
-1.182576,54.004255
-2.358877,54.489754
-1.277903,53.983933
-0.724432,54.435414
-1.491134,54.287815
-1.30535,53.984095
-2.833527,54.432905
-3.588435,50.63554
-1.413091,53.562802
-1.910899,53.708064
0.041106,53.259464
-2.592181,54.174406
-1.800672,54.905773
-1.563468,52.848798
-1.340444,54.137165
-2.039801,53.496201
-0.521896,52.14613
-2.204586,53.832828
-1.426153,51.591697
-2.185013,52.938872
-1.252629,50.93373
-2.341674,53.695088
-0.121836,51.86276
-0.571098,51.11577
-2.050955,52.677601
-2.20076,53.703263
-1.132423,53.249246
0.143711,51.530403
-1.299979,53.590274
-1.399014,51.177914
-4.260679,50.642833
-2.005842,52.981688
-2.698883,52.05236
-2.319093,51.409418
-3.873406,50.675104
-2.289595,50.713321
-2.495673,52.893862
-3.070978,53.374389
-1.605359,54.762762
-2.474908,53.439579
-1.823099,53.605348
-1.910964,50.844534
0.207707,51.476338
-3.083334,51.142992
0.191834,51.585225
-2.597111,52.312531
-2.062222,52.31149
-4.54438,50.551882
0.156021,52.115956
-2.588774,51.851
-2.171358,55.72107
-3.922179,50.354305
-3.891107,51.14412
-2.399576,51.811803
-1.992355,53.894551
-2.104807,53.706415
-2.46013,54.977512
-2.656193,50.797264
-1.467155,54.495918
-2.881591,51.942956
-2.089807,53.484821
-2.351204,53.36764
-0.029584,51.839103
-1.262014,53.886308
0.299256,51.285108
-2.108694,52.824901
-4.655087,50.484925
-0.208206,53.382813
-1.439937,54.208301
-1.554277,54.263008
-2.32305,51.197659
-1.782062,50.940602
-0.197185,51.822045
-4.499649,50.493856
-0.646292,51.266174
-3.998636,50.797865
-1.707635,54.775399
-2.003276,50.895744
-0.842517,51.001581
-3.437763,54.659691
-2.440267,50.853539
-1.115619,51.600559
-1.681364,54.392269
-0.361346,51.496363
-0.693476,52.045126
-2.549338,50.760047
-2.750772,54.562548
-0.231574,51.472878
0.374065,52.729239
-1.537014,53.525288
-1.823346,50.78369
-1.752141,52.520796
-0.044989,51.404457
-2.164767,53.853624
-2.533541,53.553486
-1.885659,54.726675
-1.891614,55.443991
-4.086234,50.968343
-3.833524,50.417616
0.197132,51.047342
-2.579224,54.652102
-1.284842,51.397602
-5.591512,50.116362
0.86484,51.14526
-0.124546,50.97888
0.506095,50.938267
-0.887199,52.926132
-0.967546,51.38085
-4.067936,50.454536
-2.4601,53.107895
-2.208948,52.529177
-0.620071,51.183946
-2.581508,54.236921
-5.214552,50.174013
-2.724549,54.653476
-3.242742,54.669938
-2.757059,54.277891
-2.561244,54.184063
-1.721654,52.489677
-2.91028,51.960908
-2.116637,55.739994
11.70116,58.08249
16.2058,58.63973
13.10132,55.46687
12.91562,57.70023
13.49406,56.59047
12.65742,56.17256
18.26414,59.42765
16.60422,59.60719
8.228541,58.334961
8.94519,59.207383
10.370331,59.806461
10.441289,59.780835
10.705475,60.773992
11.38936,58.71579
13.11351,55.7978
13.67763,56.36
10.417062,60.882263
8.361734,59.449838
10.363001,63.335326
8.067581,58.391194
6.107834,61.490648
8.248978,62.856822
7.846236,59.481977
11.130108,60.208999
10.737437,59.572797
6.731445,58.100086
5.466159,61.146129
9.842535,59.234928
5.633389,61.382458
10.710424,59.439819
11.025167,59.934277
-4.635165,55.639127
-4.438438,55.498019
-4.61897,55.590064
-4.613732,55.630624
-2.831407,56.209095
-4.435654,55.500366
10.98963,59.326256
10.803131,59.818458
11.089487,60.192303
5.73683,61.367787
7.409906,58.255643
7.180383,50.670005
7.150724,50.68967
7.427914,49.24344
7.165598,50.657869
7.41481,49.254838
7.136868,50.717413
7.098161,50.654645
7.089452,50.724594
8.350971,49.308106
7.108128,50.765878
7.192429,50.666078
12.28842,58.74519
15.20121,56.24659
-3.833318,50.417754
-2.242891,54.973521
-4.107293,50.405917
-3.975547,50.419023
-1.545904,52.747501
-0.213245,51.378071
-5.120331,50.22931
-4.68305,50.457919
-4.087978,50.446739
-2.175753,53.540166
-0.042072,53.538652
-4.229142,50.66268
-1.334269,54.559454
0.38827,51.752258
-1.759504,51.884165
0.715584,52.255058
-1.553118,52.766407
-2.455233,53.429768
0.693755,51.869758
-3.972535,50.380399
-1.566809,50.914311
-1.230623,54.561536
-1.678076,51.689764
-0.208603,53.383044
-2.290569,53.779927
-1.339528,54.233246
-1.517201,52.931673
-2.378838,53.470483
-1.299282,50.921106
-1.176866,54.543208
-2.228091,53.170644
-1.894959,52.980249
-1.678944,52.786591
-3.874905,50.543906
-4.800883,50.305821
-1.614974,52.810672
-1.87427,53.946489
-2.437987,52.032842
-1.302757,50.974182
-1.353278,50.925914
-2.925046,52.604517
-1.985699,53.320975
-1.414466,54.24981
-1.539397,52.662074
-2.299648,53.349363
-1.203508,54.524513
-1.258632,53.088554
-4.473213,50.432889
-1.899752,53.482728
-1.821631,52.702389
-1.58171,50.838829
-4.500385,50.387334
-1.599858,52.841187
-4.520227,50.416588
3.9243,44.06153
4.23997,44.23509
4.12069,44.02933
4.10634,44.06047
2.54478,42.41048
3.93956,44.11013
3.20363,44.47012
14.14532,56.02357
13.71275,56.19464
13.5876,56.34989
11.8506,58.49081
16.11886,58.67251
12.71287,56.10199
1.32235,43.76666
0.90132,43.1028
1.3145,43.74458
1.28763,43.36887
1.19164,43.9408
1.37308,43.67839
1.39889,43.50653
1.38151,43.66972
1.059,43.1964
1.22081,43.87779
0.89187,43.21141
0.9236,43.13115
1.27823,43.80743
1.23545,43.3015
1.3068,43.39855
1.42269,43.5272
-0.01344,43.60044
0.41437,43.587
1.2315,43.29151
0.58102,43.03465
-0.01071,43.65607
0.71683,42.88342
1.53258,43.3098
1.43753,43.55679
0.00255,43.56846
1.23431,43.86526
0.55041,43.5366
0.33911,43.09641
0.75846,43.069
1.61038,42.88769
1.34066,43.72453
0.96423,44.07415
1.76867,43.91633
1.50022,43.86663
1.43008,43.4434
2.3193,43.63741
1.28733,43.79
0.79977,43.01751
25.808423,59.267599
11.37,50.07
11.40682,58.49373
14.19211,55.59302
2.2066,49.14242
2.55943,48.92738
5.36176,45.17384
2.62925,48.98019
2.48883,48.91502
2.52951,48.88859
3.42875,50.44325
2.58721,48.89569
-4.397085,55.803126
-3.982443,55.705652
-5.495377,56.060587
-2.551475,51.301372
15.92232,60.06019
-4.339707,57.385003
-3.361596,57.433518
-2.397796,56.879684
-4.369159,55.816251
-3.156354,55.642312
-4.399191,57.92437
-3.163335,57.537016
13.23072,56.19564
11.8893,58.09058
14.28588,56.20144
9.49108,42.39977
12.96893,56.54839
16.86479,61.26946
16.61788,58.19507
18.62235,59.32611
13.3345,56.03514
12.9559,56.63283
12.99074,57.74147
-7.31767,54.227347
-7.659809,54.572865
-7.822398,54.518416
-7.495117,54.135687
-7.761283,54.406917
-7.465042,54.213717
9.464619,58.961645
10.848112,59.753963
6.180134,59.393579
9.776052,59.098433
11.15976,60.17948
6.865477,58.234541
9.954422,59.307389
2.87,42.55
1.37262,42.86923
-2.972957,52.966423
-3.133938,52.973087
-3.845633,52.759178
-4.795323,51.845791
-3.226828,52.992841
-3.712512,52.652388
-2.957098,52.989925
-3.692328,52.703925
-3.199118,52.906822
-4.752184,51.876487
-2.476812,55.595548
-3.846922,52.614405
-3.171529,52.931369
-4.010291,52.472379
-3.028821,52.936287
-3.576132,52.147192
-4.794325,51.806243
-4.772345,51.849932
-3.643247,52.736982
-3.645842,57.56848
-3.626854,52.774069
-3.497733,53.028393
-3.663016,52.867068
-4.414472,52.941377
-0.755017,50.950745
-2.456612,51.281999
26.693873,60.892181
16.559955,57.378653
16.897167,60.615369
-2.968872,43.320345
17.35267,50.30662
18.10663,50.39549
16.76462,50.34746
16.64481,50.41918
0.12955,43.10187
2.2083,43.95198
2.29109,43.9408
2.65074,44.85823
2.14505,43.57988
2.66547,43.71154
2.04934,43.4499
1.78623,44.89746
1.74299,44.91437
2.27125,43.55696
2.20613,43.95067
2.62183,43.47539
0.55766,42.80562
2.94841,43.76714
2.08395,43.42357
1.0968,44.11299
0.04727,43.3691
2.01158,44.32869
1.69365,43.98588
2.28798,43.53601
0.67359,42.98926
2.5297,43.4728
0.05022,43.2208
-0.22951,43.68218
1.00754,44.09165
2.1607,44.57254
0.17862,43.07782
5.77027,45.19963
-3.70702,51.70819
-3.802014,51.668572
-3.291877,51.576905
-3.047072,51.553251
-3.599778,51.753499
-3.185247,51.680626
7.796925,58.266837
6.29896,49.6627
6.39917,49.7027
6.26243,49.6247
6.36518,49.7167
6.34958,49.6692
6.11873,49.7143
6.42844,49.71
6.30431,49.5561
6.26259,49.5047
6.40151,49.7277
6.24828,49.5086
6.27891,49.4963
6.12064,49.7961
6.20603,49.9376
6.1822,49.8877
6.39568,49.8217
6.02655,49.8638
6.27022,49.6307
6.25432,49.7148
10.536019,59.939194
10.135503,59.05315
7.954445,58.128036
11.168942,59.576521
10.34349,63.406143
12.022563,60.195503
8.715394,62.967224
10.921783,59.223923
10.947576,59.94997
10.309673,63.398438
5.356238,60.354721
7.557742,58.111346
8.82006,62.990898
-0.68419,46.42064
-1.08374,47.01256
6.73495,45.38087
6.61311,45.44529
6.52414,45.46013
6.51377,45.45229
6.65646,45.415
6.56982,45.45207
6.68408,45.44414
6.69084,45.32804
6.88351,45.59015
6.63047,45.44921
5.6586,58.7172
6.0008,58.4765
-1.32622,47.317
-1.68752,47.20242
-1.72566,47.20876
-0.64974,47.37096
-1.4898,47.22093
-1.78065,47.20823
-1.57814,47.19583
-1.84918,47.19111
-4.026528,52.409161
-4.723289,51.90324
3.88909,44.25436
-8.47093,40.24424
-8.57945,41.686
2.32662,44.73027
3.47789,45.67512
3.39256,45.65239
2.41627,44.64317
3.03901,45.0517
3.4488,45.6509
3.279,45.79426
3.12772,45.99832
3.53103,45.67839
4.3567,45.18646
3.09006,45.81273
3.06576,45.75763
3.61046,46.30501
2.47473,45.12507
2.88181,45.72191
2.85735,45.10324
-0.11068,48.46893
-0.34387,49.21383
-1.44492,48.75234
-0.03062,48.45561
-3.548745,52.116085
-3.527369,52.131649
-3.634932,52.102558
17.5234,48.86019
17.66694,48.93694
17.54972,50.01583
2.64336,42.46166
2.49205,42.39037
-2.660591,52.932927
3.57176,47.79644
-1.67849,48.12135
4.41534,44.54842
-0.98303,43.54379
5.27354,48.53947
-0.65517,48.07087
2.88272,50.52746
1.86741,47.88092
0.18659,48.03096
0.03012,47.22939
1.73991,47.35676
-0.86164,43.11201
-0.59066,46.37554
6.15109,48.65457
2.03122,49.07181
2.26142,49.0107
4.40456,45.43337
-0.1558,47.20017
2.15889,47.13278
3.21936,45.75842
4.15129,44.17593
2.1836,48.71438
5.28633,48.4706
3.02725,49.58718
7.61022,48.45207
3.07418,46.95124
2.25934,48.99947
2.21389,47.14277
3.76508,49.24337
5.21136,46.39829
4.06772,48.26725
7.7,47.8
9.9,50.5
7.284,61.3946
5.1995,61.6975
7.1159,61.9141
7.4138,62.8875
2.45725,43.34533
4.50948,44.33592
2.45654,43.32207
3.16572,44.43593
4.10214,44.28875
2.25578,42.96292
2.19965,42.91457
4.507,51.913
4.595,51.869
-3.670781,52.123584
0.432274,51.141282
-2.716341,53.47343
-2.32081,51.635811
-3.016262,52.490988
-3.83009,51.70893
-4.281562,55.868158
-0.708317,51.394433
-1.634755,54.823831
-4.45629,55.89917
1.025678,51.11211
-2.0186,53.366
-1.469833,53.147201
-6.301435,55.191818
-4.839154,50.519555
-1.675449,51.711014
-3.61312,55.08474
-4.082559,55.953693
-3.874485,55.191607
-3.19516,55.04347
-3.832598,55.726116
-0.053263,51.365146
-0.06946,51.25824
-4.73181,50.6228
1.57788,52.204271
0.370759,51.441884
-4.345266,50.657636
-2.353759,53.430909
0.094831,51.590053
-2.225148,50.891406
-3.020921,51.820784
-0.56245,50.96357
-3.338041,53.094069
-6.541763,53.336743
-0.73632,51.64185
-0.619649,51.137049
-3.336494,57.65219
-2.109105,52.606565
-2.51063,51.82184
-2.075366,51.467932
-0.768711,51.002396
-1.32867,53.32654
-5.411055,50.128006
-3.561678,52.612792
-1.21526,52.76397
-0.157452,51.580898
-2.899349,53.787646
-1.502327,52.766776
-1.589112,55.091781
-2.037839,53.376755
-1.02994,52.4409
0.737212,52.051155
-4.196966,56.237131
-1.897224,52.271198
-4.576914,57.571041
1.072117,51.276865
-1.642683,54.966096
-2.363593,52.366198
-4.22609,55.98387
-3.723985,55.862447
-1.216844,51.08952
-10.157384,52.143131
-1.994772,52.371227
-3.36649,51.53871
-2.64859,51.846272
-0.083802,51.097951
-1.293689,53.227199
24.571095,60.176747
5.1974,49.917532
4.222097,50.519342
5.001724,50.620009
4.140902,50.606629
5.663903,50.704965
5.5726,50.562005
4.535585,50.192317
3.471036,50.592528
4.64461,50.442188
5.740099,50.451657
4.112406,50.302636
5.498829,49.636537
3.665233,50.506568
5.603371,50.580014
6.186947,50.287985
6.375839,50.326685
4.183189,50.653018
3.874208,50.450749
5.386981,49.714935
3.815472,50.476486
5.637445,50.246162
4.201756,50.41705
4.859476,50.456876
5.297441,50.013607
5.458317,49.679681
3.788095,50.645596
4.904811,50.265606
5.735679,49.769874
4.394596,50.510643
5.434947,49.691065
3.99234,50.506939
4.527734,50.093917
5.193334,49.707347
4.682432,50.088451
4.573456,50.67236
4.26424,50.034361
3.927256,50.50637
5.348057,49.640595
5.766672,50.669832
4.86283,50.317761
6.340495,50.331957
6.252277,50.396995
5.857338,50.648994
5.178398,50.566123
5.195793,50.519062
5.28658,50.538908
5.933948,50.452531
4.823835,50.211402
6.034445,50.236583
4.071954,50.404418
3.460522,50.561132
5.83624,49.555591
5.519718,50.608364
4.686399,50.677316
5.087679,50.62196
4.361896,50.244188
5.687485,50.727546
4.675897,50.480407
4.274682,49.998267
4.392448,50.490352
4.586341,50.515153
4.665928,50.767679
5.674599,50.700839
3.683467,50.602266
6.118569,50.456845
4.210907,50.409381
3.500779,50.595862
4.668961,50.02802
4.594989,50.450167
4.580811,50.438904
5.076563,49.972298
6.220493,50.443486
4.174221,50.380657
4.262833,50.198981
5.638926,49.628956
4.704725,50.431372
3.882854,50.47693
4.63892,50.400629
4.898438,50.483135
3.417263,50.633914
4.852266,50.204937
3.637577,50.543647
5.106224,50.427965
5.740335,49.626781
4.748154,50.423536
5.545499,50.614645
4.31782,50.429516
4.848624,50.362762
4.533329,50.683327
4.14927,50.309324
4.337025,50.325901
4.26637,50.697805
4.294793,50.683649
4.459956,50.419991
5.055095,49.7889
5.12782,50.245387
4.487855,50.108323
4.43376,50.414853
3.363619,50.508405
3.883955,50.369048
3.883863,50.378038
4.440507,50.602457
2.923412,50.729675
4.225427,51.109116
5.773938,50.358618
4.938109,50.24887
5.564945,49.525316
4.310872,50.059912
4.829564,50.4529
5.398235,50.538881
5.723062,49.73129
4.160643,50.018204
3.794326,50.394866
4.929986,50.352444
5.235831,50.501672
5.224857,50.598576
4.245669,50.492941
4.261073,50.448033
3.75819,50.614302
3.792622,50.526218
5.921888,50.469552
4.689188,50.225911
5.285465,50.345916
5.136264,50.624995
4.443642,50.268888
4.69716,50.887962
4.469252,50.280403
4.360753,50.393214
4.921963,49.900254
5.481588,49.730251
5.178271,50.600334
3.7266,50.941995
5.559498,50.29255
4.416461,50.348185
3.422821,50.520835
5.587986,50.254683
4.119297,50.370859
4.867925,49.813345
4.718313,50.595461
5.637231,49.697727
4.801369,50.486074
5.554984,49.577522
4.150906,50.396824
3.698095,50.760039
5.352716,49.794927
4.920631,50.253791
4.455067,50.41769
5.524535,49.692592
4.929696,49.855739
3.311643,50.607879
5.756263,50.49088
5.612812,49.516293
4.379961,50.005784
4.987603,49.818083
3.566566,50.550035
5.920687,50.699366
5.092195,50.289778
5.596848,49.59784
4.140773,50.432593
5.276318,49.999081
5.495149,50.711955
5.510823,50.475151
6.241015,50.355473
5.151,50.512471
5.750313,49.782844
4.895589,50.523782
4.551623,50.324354
3.756757,50.422393
4.445763,50.202275
3.747368,50.490607
5.449305,50.264769
3.674349,50.449118
4.555121,50.211268
5.417998,49.816821
3.642565,50.491711
5.384996,50.034168
5.341759,50.129437
4.718939,50.493781
5.630079,50.42583
4.222767,50.164684
5.106196,49.843047
3.896227,50.548908
4.20557,50.155149
3.868604,50.52857
3.903213,50.53866
5.60023,50.684098
4.748282,50.534288
5.162085,50.616887
5.968752,50.439871
3.5035,50.545938
4.397147,50.40664
5.497284,49.833318
5.480112,50.331717
4.841055,50.019241
4.964136,50.208556
4.085649,50.412651
5.174056,50.253753
5.391884,49.698512
4.606865,50.038442
5.337899,49.72941
5.655389,50.349183
4.787292,50.296853
4.800768,50.326615
4.08332,50.566658
4.237826,50.018177
4.850856,49.865097
5.389637,49.790102
5.111582,50.638432
5.373403,49.784026
4.916128,50.337975
4.681747,50.300259
5.44408,50.14909
5.232604,49.80358
4.391731,50.300708
5.713964,50.280644
3.71531,50.332423
3.605221,50.547493
3.770328,50.355202
4.727908,50.129266
5.746155,50.635404
3.28426,50.540705
4.269413,50.466066
5.697892,49.674627
4.623903,50.295241
4.771533,50.19737
4.002876,50.350701
5.045026,49.93304
5.122617,50.155884
5.283708,49.639384
5.049183,50.009028
5.169526,49.711858
4.788776,50.16479
4.70044,50.540395
5.130579,50.318537
5.383027,49.962785
4.709272,50.725562
5.038717,49.96465
4.143538,50.137019
5.497434,49.56175
5.607877,49.783703
4.413212,50.277669
4.531517,50.332765
4.22767,50.177726
5.808747,50.695452
5.309186,49.726921
4.51989,50.048983
4.977847,50.475158
5.527625,49.752823
5.536024,50.669878
5.675254,49.476518
5.660963,49.475054
3.347523,50.58662
3.873401,50.416069
4.904446,49.910857
6.05513,50.539781
4.566064,50.623603
5.015162,50.566644
4.075539,50.361381
3.794767,50.660194
4.70473,50.712822
5.572064,49.816697
4.602215,50.692252
5.494967,49.831775
4.332133,50.412313
5.599852,49.733016
4.995861,50.750739
5.820919,50.248948
5.115509,50.399908
5.354462,50.509442
4.579545,50.107418
5.081621,49.886572
6.317739,50.375539
4.459674,49.957468
4.317263,49.999057
5.162058,49.81332
4.594774,50.405988
-4.199125,54.919716
-0.674367,52.90818
4.01774,50.54775
6.01352,50.42317
5.2452,49.8381
4.85211,50.63857
3.67764,50.50126
4.88196,50.41497
5.48207,49.50916
5.02586,49.79938
3.39949,50.7358
4.35474,50.45955
3.26433,50.692
5.535,49.56672
5.08328,50.30307
5.55136,49.84939
6.1028,50.3261
4.95219,50.39849
2.96788,50.75237
3.61574,50.59979
5.81856,50.06402
5.48334,50.28475
5.3578,49.91673
5.149,49.97369
5.74027,50.01717
4.36263,50.51372
3.33961,50.67921
3.73761,50.54288
4.8838,50.41968
5.19121,50.14866
5.01022,50.2295
4.2961,50.50312
5.52477,50.75896
5.8883,50.4269
4.79831,50.20071
4.62249,50.70855
5.35561,50.56496
5.81507,49.55791
5.50618,50.11948
5.63375,50.16982
0.89914,45.26339
14.42919,48.04267
13.0838,47.73608
19.42206,50.14572
20.71472,52.39181
20.69028,52.40619
19.47147,50.29414
2.61895,46.36067
4.85685,45.05522
4.78703,45.206
4.105,46.05096
4.89697,45.79832
4.24891,45.53158
4.25044,45.53073
4.21046,45.65313
4.47863,44.90567
-3.889006,52.836715
-3.728511,52.808548
-3.917759,52.579112
-3.760781,52.786541
3.23621,50.34826
3.62907,50.04286
1.80866,50.4551
3.19635,50.38602
2.73476,50.51849
3.0936,50.41169
2.34685,50.62458
1.90223,50.93205
1.83695,50.65976
3.7855,50.26883
2.77207,50.66355
1.85629,50.67689
2.58733,50.58888
1.77388,50.46686
1.99499,50.38888
2.22027,50.29526
1.91517,50.41574
3.19226,50.26085
3.87285,50.20693
3.65834,50.03032
2.25436,50.28276
3.44352,50.49867
4.18775,50.26444
3.26302,50.33427
3.2022,50.16509
4.0739,50.20674
1.63538,50.59628
-3.15767,48.56209
-2.7543,48.51176
-3.14772,48.59442
-2.80349,48.51969
-3.04819,48.48417
-2.74437,48.18798
-3.24293,48.729
-3.32851,48.43619
-3.52429,48.78371
7.0213,58.2624
8.8836,59.1104
7.7395,58.9204
7.2202,58.3212
7.5882,58.2979
8.359,58.534
7.8434,58.5801
7.7644,58.3086
8.8152,58.6087
7.2355,58.3924
8.3664,58.8347
